target,message,message_len,message_clean,target_encoded
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,139,hope ur head hurt much plough way pile iron stay chinki tonight come round like,0
ham,Oh k.i think most of wi and nz players unsold.,46,oh k think wi nz player unsold,0
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",115,haha got fast lose weight thk muz go month den got effect gee later go aust put bk e weight,0
ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",155,wonder got onlin love gone net cafe get phone recharg friend net think boytoy,0
ham,"Haha just kidding, papa needs drugs",35,haha kid papa need drug,0
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",82,thk shld b ya wana go lesson haha go one whole stretch,0
ham,Oh ok..,7,oh ok,0
ham,R we still meeting 4 dinner tonight?,36,r still meet dinner tonight,0
ham,Thats cool! I am a gentleman and will treat you with dignity and respect.,73,that cool gentleman treat digniti respect,0
ham,Shall i start from hear.,24,shall start hear,0
ham,Then we wait 4 u lor... No need 2 feel bad lar...,49,wait lor need feel bad lar,0
ham,No did you check? I got his detailed message now,48,check got detail messag,0
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,155,regist sinco paye log http enter urn confirm bewar fraud share disclos urn anyon,0
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers",93,decid peopl care stuff vote care stuff loser,0
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,99,kaiez enjoy ur tuition gee thk e second option sound beta go yan jiu den msg,0
ham,cool. We will have fun practicing making babies!,48,cool fun practic make babi,0
ham,Actually getting ready to leave the house.,42,actual get readi leav hous,0
ham,K..k..any special today?,24,k k special today,0
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",163,urgent import inform user today lucki day find log onto http fantast surpris await,1
ham,Then we gotta do it after that,30,gotta,0
ham,"I've got ten bucks, jay is being noncomittal",44,got ten buck jay noncomitt,0
ham,Where at were hungry too,24,hungri,0
ham,Pls speak to that customer machan.,34,pls speak custom machan,0
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,144,somewher beneath pale moon light someon think dream come true goodnit sweet dream,0
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,143,dear invit xchat final attempt contact txt chat msgrcvdhg row ldn yrs,1
ham,So wats ur opinion abt him and how abt is character?,52,wat ur opinion abt abt charact,0
ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak,82,jay snicker tell x total fuck chord speak,0
ham,No..few hours before.went to hair cut .,39,hour went hair cut,0
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,80,wonder cos dun rem see silver car thk saw black one,0
ham,Lmao. Take a pic and send it to me.,35,lmao take pic send,0
ham,"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",82,speak feel word better silenc gud mrng,0
ham,No. She's currently in scotland for that.,41,current scotland,0
ham,Do you work all this week ?,27,work week,0
spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,152,congratul ur award either $$$ cd gift voucher free entri $$$ week draw txt music tncs http,1
ham,Lol great now im getting hungry.,32,lol great get hungri,0
ham,Yes.. now only saw your message..,33,yes saw messag,0
ham,I'll be at mu in like  &lt;#&gt;  seconds,41,mu like second,0
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,126,thing r good thanx got exam march ive done revis fran still boyf ive gotta interviw exet bit worri x,0
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",153,tell make littl spreadsheet track whose idea smoke determin smoke much entir month februari,0
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!,71,sale arsenal dartboard good condit doubl trebl,1
ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,141,look back build coat want get sick hurri home wear coat gym,0
ham,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\""""",124,pain person thought alway tri keep everybodi happi time nobodi recognis alon,0
ham,Thanks for ve lovely wisheds. You rock,38,thank love wish rock,0
ham,You intrepid duo you! Have a great time and see you both soon. ,63,intrepid duo great time see soon,0
ham,I asked sen to come chennai and search for job.,47,ask sen come chennai search job,0
ham,Dad went out oredi... ,22,dad went oredi,0
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",115,jus hope true missin cos realli missin done anyth feel guilti yet,0
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,71,wat late still earli mah juz go dinner lor aiya dunno,0
ham,"Arms fine, how's Cardiff and uni? ",34,arm fine cardiff uni,0
ham,In fact when do you leave? I think addie goes back to school tues or wed,72,fact leav think addi goe back school tue wed,0
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",134,cool breez bright sun fresh flower twitter bird wait wish goodmorn nice day,0
ham,Ya:)going for restaurant..,26,ya go restaur,0
ham,"Its ok., i just askd did u knw tht no?",38,ok askd knw tht,0
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,141,free week entri textpod chanc win ipod $$$ cash everi wk txt pod ts cs http custcar,1
ham,Those ducking chinchillas,25,duck chinchilla,0
ham,I am in a marriage function,27,marriag function,0
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,159,look like wil b get headstart leav bout r desper compani could head earlier goin meet rummer,0
ham,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,107,give fli monkey wot think certain mind friend mine,0
spam,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,142,regist optin subscrib ur draw $$$ gift voucher enter receipt correct an what bbc chart,1
ham,say thanks2. ,13,say,0
ham,Msg me when rajini comes.,25,msg rajini come,0
ham,Ya! when are Ì_ taking ure practical lessons? I start in june..  ,65,ya take ure practic lesson start june,0
ham,"That's good, because I need drugs",33,good need drug,0
ham,Stupid.its not possible,23,stupid possibl,0
ham,Can Ì_ all decide faster cos my sis going home liao..,53,decid faster cos sis go home liao,0
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,159,summer final fanci chat flirt sexi singl yr area get match repli summer free join optout txt stop,1
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,104,sleep go take haha got spys wat onlin check n repli mail lor,0
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,154,clair havin borin time alon wanna cum chat hope luv clair xx call $$$,1
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,81,bought one rington get text cost pound offer tone etc,1
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",144,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriag program edha lyf nt yet ovr chikku ali vargu lyfu meow meow,0
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,51,kinda first one get twelv aah speak tomo,0
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",153,urgent mobil $$$ bonus caller prize attempt reach call asap,1
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,114,ok good later come find lucki told go earlier later pple take finish,0
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,131,wat make thk fall actual thk quit prone fall lucki dad home ask come n fetch alreadi,0
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",159,guarante latest nokia phone ipod player $$$ prize txt word collect tc llc ny usa mt,1
ham,I wont touch you with out your permission.,42,wont touch permiss,0
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL,161,hi luci hubbi meetin day fri b alon hotel fanci cumin pls leav msg luci x call $$$,1
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",153,wonder world ur style ur smile ur person ur natur ur sms ur love friendship good morn dear,0
ham,Take some small dose tablet for fever,37,take small dose tablet fever,0
ham,Oh. U must have taken your REAL Valentine out shopping first.,61,oh must taken real valentin shop first,0
ham,"Just sent you an email ÛÒ to an address with incomm in it, is that right?",74,sent email address incomm right,0
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",93,gonna blake night might abl get littl earli,0
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",141,friendship game play word say start march end may tomorrow yesterday today e,0
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",85,nice wait text right gonna pay ticket ya know,0
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,78,watch lotr w sis dis aft wan meet dinner nite,0
ham,Why you keeping me away like this,33,keep away like,0
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,90,think far find check googl map place dorm,0
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,147,trip ok quit tire lor uni start today ok cos take modul jus concentr final yr project,0
ham,Have you always been saying welp?,33,alway say welp,0
ham,"I'm a guy, browsin is compulsory",32,guy browsin compulsori,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,149,puriti friendship two smile read forward messag smile see name gud evng musthu,0
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",132,add realli care least get dude fuck hey money want,0
